Unnamed: 0,elapsed_timestamp,elapsed_time,timestamp,right_wrist_angle,right_wrist_x_pos,right_wrist_y_pos,right_wrist_z_pos,right_elbow_angle,right_elbow_x_pos,right_elbow_y_pos,right_elbow_z_pos,right_shoulder_angle,right_shoulder_x_pos,right_shoulder_y_pos,right_shoulder_z_pos,left_wrist_angle,left_wrist_x_pos,left_wrist_y_pos,left_wrist_z_pos,left_elbow_angle,left_elbow_x_pos,left_elbow_y_pos,left_elbow_z_pos,left_shoulder_angle,left_shoulder_x_pos,left_shoulder_y_pos,left_shoulder_z_pos,middle_hip_angle,middle_shoulder_angle
195,6500.0,6.5,0:06.500,162.454,438,1070,-0.4094812870025635,166.43800000000002,536,945,-0.2489669770002365,55.760000000000005,620,750,-0.2823668122291565,159.11,964,1178,-0.4962152540683746,178.58800000000002,941,988,-0.30420583486557,36.866,911,767,-0.2776331007480621,87.5439511963892,86.57958700528799
196,6533.0,6.533,0:06.533,168.65,406,1039,-0.4553278386592865,167.46800000000002,524,922,-0.2879656553268432,63.352,622,748,-0.2929103672504425,159.862,964,1176,-0.5060349106788635,178.36,942,986,-0.3092983067035675,36.938,912,767,-0.2856768369674682,87.53784941001031,86.28602040716547
197,6567.0,6.567,0:06.567,169.36,352,1012,-0.4457474946975708,169.37400000000002,498,898,-0.2936398684978485,71.422,624,747,-0.2828773260116577,160.594,964,1175,-0.499580055475235,178.118,942,985,-0.3043569922447204,36.996,912,767,-0.2797173261642456,87.60244374220511,86.15288297995794
198,6600.000000000001,6.6000000000000005,0:06.600,167.002,317,971,-0.4859024584293365,170.512,478,867,-0.3152206838130951,78.72999999999999,625,745,-0.2752512693405151,161.224,964,1174,-0.5522028207778931,177.968,942,984,-0.3338757753372192,37.00600000000001,912,766,-0.2818944752216339,87.66740078772557,86.02429964009119
199,6633.0,6.633,0:06.633,170.156,285,920,-0.4899302124977112,171.328,462,844,-0.310441106557846,85.27199999999999,625,745,-0.2649415135383606,161.816,964,1172,-0.5146587491035461,177.928,942,983,-0.3248593807220459,36.926,912,765,-0.271358460187912,87.8012274640973,85.93701722433813
200,6667.000000000001,6.667000000000001,0:06.667,172.31199999999998,278,849,-0.4970149993896484,171.34799999999998,463,824,-0.295815497636795,90.402,625,744,-0.2133133262395858,162.30800000000002,964,1171,-0.5004351139068604,177.94599999999997,942,981,-0.2800959944725036,36.834,912,764,-0.2279056757688522,87.93505414046902,85.8578609255706
201,6700.0,6.7,0:06.700,170.188,272,814,-0.5457882285118103,169.84,453,810,-0.2941100299358368,93.976,625,743,-0.1935958415269851,162.65000000000003,964,1171,-0.4981050193309784,178.002,942,981,-0.276457130908966,36.734,912,764,-0.2124732285737991,88.07498260321964,85.74539735757774
202,6733.000000000001,6.7330000000000005,0:06.733,168.622,237,786,-0.5780984163284302,168.314,443,793,-0.3091951906681061,96.442,624,742,-0.2017595022916793,162.906,964,1171,-0.5668927431106567,178.072,942,981,-0.2998571693897247,36.64,912,764,-0.2231319099664688,88.14121976090271,85.55384104415036
203,6767.0,6.767,0:06.767,169.402,233,759,-0.6893653273582458,167.742,438,788,-0.3609396517276764,98.008,623,740,-0.2123934626579284,163.052,964,1173,-0.6585716605186462,178.194,941,981,-0.3618683516979217,36.536,912,764,-0.2373957335948944,88.28165227657021,85.32294002717575
204,6800.000000000001,6.800000000000001,0:06.800,166.836,228,747,-0.612066924571991,167.608,434,782,-0.3359056413173675,98.964,623,739,-0.1978014558553695,162.954,964,1174,-0.5877605080604553,178.36999999999998,941,982,-0.3412271440029144,36.412,912,764,-0.235858216881752,88.35321516138649,85.13529014477379
205,6833.0,6.833,0:06.833,166.954,228,749,-0.5949757099151611,167.274,434,786,-0.3263575136661529,98.952,622,738,-0.1933534890413284,162.706,964,1174,-0.5964328050613403,178.53,941,982,-0.336100161075592,36.292,911,764,-0.2366481572389602,88.42477804620277,84.98431252426583
206,6867.0,6.867,0:06.867,169.19,232,761,-0.5902584791183472,167.57999999999998,434,786,-0.3210167586803436,98.518,621,738,-0.1901221424341201,162.392,964,1177,-0.5871707797050476,178.64,941,984,-0.3137524127960205,36.17,911,764,-0.2225275486707687,88.42477804620277,84.91262864378088
207,6900.0,6.9,0:06.900,168.32200000000003,237,780,-0.5819368958473206,168.124,439,793,-0.3200409710407257,97.534,621,738,-0.1914453506469726,161.92199999999997,964,1177,-0.5206257700920105,178.786,941,984,-0.2806471586227417,36.062,911,764,-0.210436463356018,88.56792616817748,84.92606226861169
208,6933.000000000001,6.933000000000001,0:06.933,170.76000000000002,258,799,-0.5981582999229431,170.348,439,800,-0.3180987238883972,95.8,620,738,-0.1937301307916641,161.182,965,1179,-0.5131751894950867,178.982,941,984,-0.2794671058654785,35.944,911,764,-0.2141022086143493,88.71200296380327,85.01767875386034
209,6967.000000000001,6.9670000000000005,0:06.967,173.334,267,831,-0.5300512909889221,171.824,445,813,-0.2810160517692566,92.634,618,740,-0.1939266920089721,160.47599999999997,965,1179,-0.5100782513618469,179.13,941,985,-0.2836058139801025,35.884,911,765,-0.2181755155324936,88.85519021154212,85.10576876082783
210,7000.0,7.0,0:07.000,170.384,281,920,-0.5079736113548279,173.046,449,838,-0.2989289760589599,88.168,618,741,-0.2379159927368164,159.906,966,1180,-0.5192561149597168,179.252,941,986,-0.3221412301063537,35.856,911,765,-0.2588019073009491,88.928109511627,85.14834962393692
211,7033.0,7.033,0:07.033,166.848,316,963,-0.5138406157493591,173.288,465,867,-0.3147101700305938,81.80199999999999,618,741,-0.258983701467514,159.414,966,1180,-0.5122639536857605,179.366,941,987,-0.3193570077419281,35.898,911,765,-0.263683408498764,89.07390929522337,85.14834962393692
212,7067.0,7.067,0:07.067,166.57999999999998,349,1013,-0.4401264190673828,173.092,482,894,-0.2874220609664917,74.438,619,741,-0.2596585750579834,159.08599999999998,965,1180,-0.47737517952919,179.43399999999997,941,988,-0.2894433736801147,35.965999999999994,910,766,-0.2593326270580292,89.07786239419353,85.10260020776418
213,7100.000000000001,7.1000000000000005,0:07.100,160.648,403,1038,-0.4250389635562897,172.018,511,915,-0.2819111049175262,66.662,619,741,-0.2944998741149902,159.02599999999998,965,1179,-0.4828710556030273,179.432,941,988,-0.2907023727893829,36.03,910,767,-0.2814672291278839,88.86880717341903,85.05709106390582
214,7133.0,7.133,0:07.133,154.35600000000002,428,1067,-0.42023366689682,171.654,526,932,-0.2691423594951629,59.316,619,742,-0.2816395759582519,158.93,965,1179,-0.4902312755584717,179.404,940,989,-0.299977958202362,36.09,910,768,-0.277712345123291,88.66278283845598,85.05068326062299
215,7167.000000000001,7.167000000000001,0:07.167,152.31,460,1105,-0.3217726051807403,171.632,540,949,-0.2121468931436538,53.096,619,744,-0.2442738562822342,158.65,965,1180,-0.4013009667396545,179.372,940,990,-0.2616474330425262,36.134,910,769,-0.2439991682767868,88.5270264511469,85.17100252163452
