Unnamed: 0,elapsed_timestamp,elapsed_time,timestamp,right_wrist_angle,right_wrist_x_pos,right_wrist_y_pos,right_wrist_z_pos,right_elbow_angle,right_elbow_x_pos,right_elbow_y_pos,right_elbow_z_pos,right_shoulder_angle,right_shoulder_x_pos,right_shoulder_y_pos,right_shoulder_z_pos,left_wrist_angle,left_wrist_x_pos,left_wrist_y_pos,left_wrist_z_pos,left_elbow_angle,left_elbow_x_pos,left_elbow_y_pos,left_elbow_z_pos,left_shoulder_angle,left_shoulder_x_pos,left_shoulder_y_pos,left_shoulder_z_pos,middle_hip_angle,middle_shoulder_angle
279,9300.0,9.3,0:09.300,164.71599999999998,576,1028,0.4577492475509643,146.172,729,928,0.5283077955245972,25.65,818,707,0.4281999170780182,170.79000000000002,550,1032,-0.0995906218886375,151.674,717,904,-0.345120906829834,27.676,809,693,-0.3490241467952728,79.67989215031699,125.04327414058147
280,9333.0,9.333,0:09.333,162.26399999999998,496,1006,0.5018235445022583,150.78400000000002,678,906,0.5843651294708252,38.208000000000006,805,709,0.4702035188674927,167.45199999999997,459,1021,-0.2122338712215423,156.306,684,892,-0.367739200592041,39.362,819,691,-0.3279250264167785,78.52193169929991,126.5265757702754
281,9367.0,9.367,0:09.367,165.24200000000002,489,952,0.4427063167095184,155.744,655,892,0.5399830937385559,51.290000000000006,765,725,0.4585950076580047,167.856,484,920,-0.2128817588090896,159.88600000000002,688,846,-0.356465995311737,50.854000000000006,831,691,-0.3028698563575744,74.23408495228111,128.1525962411066
282,9400.0,9.4,0:09.400,162.668,440,888,0.4255843758583069,159.634,606,856,0.5590707063674927,61.42800000000001,764,726,0.4637351036071777,168.81400000000002,427,830,-0.2849729359149933,163.026,659,805,-0.3922156989574432,58.80200000000001,833,690,-0.3117692470550537,65.63366092357644,121.88462179703902
283,9433.0,9.433,0:09.432,165.728,384,809,0.3446760177612304,159.658,578,812,0.5152121782302856,68.74600000000001,765,724,0.4533582031726837,168.516,403,784,-0.3656253814697265,164.91199999999998,633,778,-0.4385856688022613,65.012,833,690,-0.3194614052772522,67.41951747430643,116.70189413082498
284,9467.0,9.467,0:09.467,166.958,396,793,0.2449579089879989,163.014,580,801,0.4668356776237488,75.98400000000001,762,723,0.4373150169849396,169.47,428,737,-0.3486315310001373,166.322,647,752,-0.4381482005119324,70.288,834,688,-0.3245223760604858,66.30794399216498,116.6439713424104
285,9500.0,9.5,0:09.500,170.41400000000002,396,702,0.2580480873584747,165.23200000000003,576,779,0.4303742051124573,82.122,768,717,0.3919146358966827,173.64,408,683,-0.3262832760810852,166.958,630,726,-0.4405833482742309,73.83399999999999,833,685,-0.3273573815822601,65.56059472876208,114.08995423558994
286,9533.000000000002,9.533,0:09.533,169.238,368,655,0.288546085357666,166.678,563,722,0.4374236166477203,86.518,769,713,0.3813224136829376,174.158,398,646,-0.3336977362632751,167.158,612,709,-0.45554980635643,76.204,826,684,-0.3304147124290466,65.67058889441537,110.98163519292298
287,9567.0,9.567,0:09.567,173.022,350,605,0.2793669104576111,168.052,539,675,0.4198835790157318,90.842,750,703,0.3544659912586212,173.546,376,627,-0.3751257359981537,167.408,607,705,-0.4662690758705139,78.11200000000001,822,684,-0.3418043255805969,66.04114068790219,107.22165816119244
288,9600.0,9.6,0:09.599,173.052,350,603,0.29303839802742,170.334,536,673,0.4309637248516083,93.634,745,699,0.3603436052799225,172.806,362,633,-0.3612406551837921,167.32599999999996,613,703,-0.4626420438289642,78.85799999999999,822,684,-0.3415589928627014,66.03458135495939,103.6445126237115
289,9633.0,9.633,0:09.632,174.876,342,600,0.2814087271690368,168.544,527,670,0.4278929829597473,93.138,735,696,0.3612575531005859,171.79199999999997,361,638,-0.381001740694046,167.17199999999997,613,706,-0.4672195315361023,78.46200000000002,823,685,-0.3425268530845642,66.60911087279176,101.0253070248385
290,9667.0,9.667,0:09.666,168.48399999999998,342,632,0.2849610149860382,166.8,532,701,0.4328292608261108,89.46199999999999,741,697,0.3628690540790558,169.86200000000002,390,655,-0.3855929970741272,166.908,622,715,-0.4650251269340515,77.018,823,685,-0.3356397747993469,67.25740993187326,101.3383961257856
291,9700.000000000002,9.7,0:09.700,162.13,363,682,0.2870121002197265,163.478,549,757,0.435438722372055,83.082,743,706,0.3644355833530426,168.766,382,669,-0.3820237219333648,165.88799999999998,626,725,-0.4646885097026825,74.26200000000001,824,686,-0.3382701277732849,67.25740993187327,103.5555946017873
292,9733.0,9.733,0:09.733,158.402,365,768,0.2934051156044006,160.248,555,789,0.4546363949775696,75.428,751,709,0.3913626074790954,167.096,387,708,-0.3752795457839966,164.51,629,747,-0.4483036696910858,70.456,826,687,-0.3321629762649536,66.48728216709112,107.61210641957064
