Unnamed: 0,elapsed_timestamp,elapsed_time,timestamp,right_wrist_angle,right_wrist_x_pos,right_wrist_y_pos,right_wrist_z_pos,right_elbow_angle,right_elbow_x_pos,right_elbow_y_pos,right_elbow_z_pos,right_shoulder_angle,right_shoulder_x_pos,right_shoulder_y_pos,right_shoulder_z_pos,left_wrist_angle,left_wrist_x_pos,left_wrist_y_pos,left_wrist_z_pos,left_elbow_angle,left_elbow_x_pos,left_elbow_y_pos,left_elbow_z_pos,left_shoulder_angle,left_shoulder_x_pos,left_shoulder_y_pos,left_shoulder_z_pos,middle_hip_angle,middle_shoulder_angle
449,14967.0,14.967,0:14.967,159.626,579,978,0.1970616430044174,124.238,708,929,0.4286378920078277,26.160000000000004,769,713,0.4366467893123626,161.73999999999998,495,985,0.0458680763840675,126.17,664,935,-0.2873949706554413,27.708,748,703,-0.3220792114734649,87.97257454915083,115.73607145281258
450,15000.0,15.0,0:15.000,160.644,588,915,0.0324762389063835,114.05,707,932,0.3690319061279297,26.97000000000001,769,712,0.4368511736392975,157.234,503,918,0.1040033251047134,117.594,666,932,-0.2591062784194946,27.834,748,702,-0.3051592111587524,82.94361742301503,128.81135849557984
451,15033.000000000002,15.033,0:15.033,161.998,580,858,0.2200148552656173,102.276,700,928,0.4198441505432129,28.790000000000003,766,711,0.4122168719768524,154.178,507,830,0.0798011496663093,107.058,666,930,-0.2490358650684356,28.646,748,702,-0.2973453998565674,72.30217414063142,125.01727693388251
452,15067.0,15.067,0:15.067,158.39600000000002,578,805,0.0781066939234733,91.53,669,916,0.4090357720851898,32.017999999999994,750,711,0.4577288031578064,149.282,516,783,0.1259162127971649,96.51,665,927,-0.2278717458248138,30.882,750,702,-0.2643092274665832,64.59953848056406,120.8393921734884
453,15100.000000000002,15.1,0:15.100,153.108,578,766,-0.1202865317463874,83.382,642,897,0.296525776386261,35.838,729,707,0.4560454487800598,143.014,562,752,0.1215328350663185,87.308,665,921,-0.2453512102365493,34.528,759,703,-0.2675651907920837,57.84302009698018,116.33385785039827
454,15133.0,15.133,0:15.132,152.228,591,765,-0.0073866983875632,76.224,643,898,0.341221421957016,38.842,734,705,0.4591410458087921,133.02,575,728,0.2156748473644256,81.204,648,908,-0.2060918360948562,38.30800000000001,759,703,-0.2565418779850006,50.12732640215927,112.74397725181552
455,15167.000000000002,15.167000000000002,0:15.167,147.452,592,770,-0.044970329850912,71.248,631,892,0.3243983089923858,40.264,724,703,0.4550658464431762,127.33,594,707,0.1522416621446609,76.944,637,887,-0.2198598980903625,41.742,763,701,-0.2503862977027893,44.81431616674367,96.52010908191956
456,15200.000000000002,15.2,0:15.200,144.03799999999998,608,772,-0.0510226190090179,69.25800000000001,638,892,0.3358352780342102,40.478,730,702,0.475014865398407,121.678,599,710,0.2230561077594757,76.308,636,878,-0.1962336599826812,44.346,763,697,-0.2350244969129562,46.8418769373607,97.1251114634323
457,15233.0,15.233,0:15.233,147.286,603,762,-0.1327655464410781,68.13199999999999,635,894,0.3180181980133056,40.908,732,702,0.4936656355857849,124.174,596,712,0.2455942183732986,77.396,636,881,-0.1889722049236297,45.014,764,697,-0.2317146509885788,49.44474764519263,97.56812212633989
458,15267.000000000002,15.267,0:15.267,156.82599999999996,601,770,-0.1899148672819137,69.494,639,894,0.3024723827838897,40.594,733,702,0.4999285042285919,133.296,585,725,0.225365936756134,81.334,642,885,-0.2000229507684707,43.87,765,696,-0.2351604104042053,50.77964145461615,98.49991611077394
459,15300.0,15.3,0:15.300,158.22,598,778,-0.2396538108587265,75.592,636,896,0.2607333362102508,39.63,726,702,0.4909227192401886,141.482,577,741,0.1914304792881012,87.334,646,898,-0.2044383734464645,42.084,768,697,-0.2455289214849472,47.90435785958692,99.37570983232442
460,15333.0,15.333,0:15.333,159.076,584,782,-0.1337683945894241,83.49600000000001,638,896,0.3496458828449249,36.96,723,703,0.5048266649246216,151.04199999999997,558,754,0.189459815621376,93.526,653,903,-0.2001354992389679,39.612,768,697,-0.2153396606445312,43.42833084919501,111.91258823763596
461,15367.0,15.367,0:15.367,160.268,573,809,0.2184739410877227,89.89599999999999,661,900,0.4474760293960571,33.364,739,703,0.470411092042923,157.134,517,768,0.0498004779219627,100.072,655,910,-0.2457539588212967,36.902,765,697,-0.2386843413114547,42.95605591755989,113.47564694698936
462,15400.0,15.4,0:15.400,160.578,573,853,0.2197174876928329,99.578,687,909,0.4339485466480255,29.892000000000003,756,703,0.4208625257015228,162.31199999999998,499,807,0.0313804484903812,107.638,659,921,-0.2649357914924621,34.552,754,697,-0.2828125059604645,43.4949127755311,116.9103498270172
463,15433.000000000002,15.433000000000002,0:15.433,158.118,581,882,0.1700493395328521,109.948,701,938,0.418868213891983,26.3,767,703,0.4295971691608429,164.09199999999998,496,875,0.0602486133575439,115.946,662,927,-0.2611400485038757,32.251999999999995,749,697,-0.2904075682163238,47.308751483000734,119.07841091788336
464,15467.0,15.467,0:15.467,161.098,570,942,0.1532031893730163,118.048,698,941,0.4228166341781616,24.228,767,705,0.4354303181171417,167.558,481,923,-0.0311626568436622,122.836,664,925,-0.2917545139789581,30.328,749,697,-0.3003055453300476,57.934771953831934,120.65037916741572
