Unnamed: 0,elapsed_timestamp,elapsed_time,timestamp,right_wrist_angle,right_wrist_x_pos,right_wrist_y_pos,right_wrist_z_pos,right_elbow_angle,right_elbow_x_pos,right_elbow_y_pos,right_elbow_z_pos,right_shoulder_angle,right_shoulder_x_pos,right_shoulder_y_pos,right_shoulder_z_pos,left_wrist_angle,left_wrist_x_pos,left_wrist_y_pos,left_wrist_z_pos,left_elbow_angle,left_elbow_x_pos,left_elbow_y_pos,left_elbow_z_pos,left_shoulder_angle,left_shoulder_x_pos,left_shoulder_y_pos,left_shoulder_z_pos,middle_hip_angle,middle_shoulder_angle
462,15400.0,15.4,0:15.400,160.64,553,1113,-0.3340984582901001,157.04000000000002,431,930,-0.431039422750473,15.066,370,709,-0.3561128675937652,173.78,505,1109,0.297814130783081,152.804,411,957,0.423998087644577,10.092,370,724,0.3693203032016754,88.02760990813786,12.79022261053736
463,15433.000000000002,15.433000000000002,0:15.433,164.56199999999998,576,1083,-0.2724179923534393,158.57399999999998,445,914,-0.3755926489830017,23.18,368,709,-0.3105368018150329,173.63,522,1086,0.3297411799430847,151.128,426,945,0.4551675915718078,17.204,372,726,0.4050279557704925,88.38850053720333,24.519902818176377
464,15467.0,15.467,0:15.467,166.196,606,1035,-0.0957892164587974,160.298,449,888,-0.1945274323225021,32.160000000000004,358,707,-0.1110281199216842,172.73,581,1053,0.5339047908782959,149.596,455,932,0.6464565992355347,25.834000000000003,384,733,0.6042694449424744,89.89326462493105,37.96582703642393
465,15500.0,15.5,0:15.500,167.35399999999998,664,1003,-0.1216909363865852,162.048,481,882,-0.1930876523256302,42.388,350,707,-0.1111170127987861,170.542,681,1015,0.5364988446235657,152.918,514,926,0.648460865020752,38.804,425,743,0.5720516443252563,93.6415327139696,52.36187318006851
466,15533.000000000002,15.533,0:15.533,170.96599999999998,706,945,-0.2131910473108291,163.288,497,863,-0.2756522595882416,52.25999999999999,346,707,-0.1684145778417587,171.322,725,952,0.5824991464614868,155.27599999999998,532,905,0.6777413487434387,51.24,427,741,0.5838319063186646,95.7025020077228,64.19528428459475
467,15567.0,15.567,0:15.567,173.656,786,885,-0.4687928259372711,164.72200000000004,556,847,-0.5355533957481384,60.5,347,712,-0.4461430311203003,170.752,824,890,0.3979687094688415,158.95,601,848,0.4937566220760345,62.702,430,739,0.3606919348239898,104.11220491194696,70.14426054398321
468,15600.000000000002,15.6,0:15.600,174.61200000000002,794,810,-0.3811295628547668,164.844,554,807,-0.4553925693035126,66.566,347,712,-0.379679262638092,171.428,790,834,0.5380333662033081,162.79000000000002,598,825,0.5800008773803711,72.078,429,738,0.4218507409095764,107.29004228157582,73.12226831020664
469,15633.0,15.633,0:15.632,176.8,785,748,-0.3874972760677337,165.07200000000003,572,775,-0.4682361185550689,72.366,348,710,-0.353548139333725,173.67000000000002,791,776,0.5553746819496155,167.094,614,784,0.5987387299537659,79.834,425,731,0.4574389457702636,110.28939131442748,75.45373598476944
470,15667.000000000002,15.667000000000002,0:15.667,177.916,787,703,-0.4163027703762054,164.558,565,761,-0.5126991271972656,76.13199999999999,348,708,-0.334978312253952,177.156,816,703,0.5072964429855347,166.618,626,753,0.5756562948226929,82.386,427,723,0.4629515409469604,111.59666767249954,75.86861066094028
471,15700.000000000002,15.7,0:15.700,177.988,806,667,-0.4061114192008972,164.116,602,744,-0.5183902978897095,79.238,355,708,-0.3701131641864776,176.574,811,673,0.4514030218124389,166.512,598,735,0.544287383556366,84.452,411,719,0.4343737959861755,113.65763696625272,75.93880369358861
472,15733.0,15.733,0:15.733,177.8,804,650,-0.4172633290290832,163.55599999999998,607,734,-0.5170465707778931,81.602,358,706,-0.361339271068573,177.112,802,658,0.431518942117691,165.602,590,740,0.5266966223716736,85.03,400,718,0.4216252565383911,115.49465087221796,75.86137814275841
473,15767.000000000002,15.767,0:15.767,177.44,816,633,-0.4015308916568756,163.422,613,724,-0.5212897658348083,83.268,365,706,-0.3806983828544616,177.69,801,641,0.3646589815616607,165.02799999999996,599,727,0.4561791121959686,84.184,394,715,0.3709614872932434,117.63618816717674,74.1928731412989
474,15800.0,15.8,0:15.800,177.50799999999998,818,633,-0.3950974941253662,163.882,617,723,-0.5222839713096619,83.89599999999999,369,707,-0.3881760835647583,175.138,801,644,0.3501635491847992,164.112,602,727,0.4444856643676758,82.72200000000001,394,714,0.3604828715324402,119.97521547308484,70.54393053993032
475,15833.0,15.833,0:15.833,177.408,808,646,-0.4276007711887359,164.68,607,731,-0.5366866588592529,83.96799999999999,368,706,-0.3887555003166199,173.708,800,658,0.3648419976234436,164.266,595,738,0.4612424075603485,81.636,394,715,0.3703159391880035,121.76281145246172,68.41999948469929
476,15867.0,15.867,0:15.867,177.88600000000002,812,666,-0.4468898177146911,164.83999999999995,599,735,-0.5390928983688354,82.42999999999999,370,706,-0.3864433765411377,172.656,789,682,0.3660676479339599,164.43,581,752,0.4640347957611084,81.186,386,715,0.3711145520210266,121.76281145246172,69.06104267090198
477,15900.0,15.9,0:15.900,177.914,818,685,-0.431710422039032,165.66,598,742,-0.5283117294311523,79.826,369,706,-0.3837336003780365,171.532,782,707,0.3564431965351105,165.31,579,759,0.4534642696380615,80.08,387,715,0.3677612245082855,120.3267043529177,69.24077939504959
478,15933.000000000002,15.933000000000002,0:15.933,177.81599999999997,807,713,-0.4249828457832336,166.786,595,764,-0.5133285522460938,76.8,362,706,-0.33392333984375,171.582,801,719,0.4925807118415832,166.388,605,762,0.5449485182762146,78.934,410,718,0.4243457317352295,118.09300425242316,70.25222910156143
