Unnamed: 0,elapsed_timestamp,elapsed_time,timestamp,right_wrist_angle,right_wrist_x_pos,right_wrist_y_pos,right_wrist_z_pos,right_elbow_angle,right_elbow_x_pos,right_elbow_y_pos,right_elbow_z_pos,right_shoulder_angle,right_shoulder_x_pos,right_shoulder_y_pos,right_shoulder_z_pos,left_wrist_angle,left_wrist_x_pos,left_wrist_y_pos,left_wrist_z_pos,left_elbow_angle,left_elbow_x_pos,left_elbow_y_pos,left_elbow_z_pos,left_shoulder_angle,left_shoulder_x_pos,left_shoulder_y_pos,left_shoulder_z_pos,middle_hip_angle,middle_shoulder_angle
430,14333.0,14.333,0:14.333,164.884,570,951,-0.1000338494777679,107.714,378,946,-0.3022362887859344,13.89,335,705,-0.2808381915092468,163.45,505,1014,0.3703475296497345,114.404,363,956,0.5273303985595703,15.053999999999998,331,718,0.4584274888038635,146.45014240866996,33.02999886509127
431,14367.0,14.367,0:14.367,162.828,562,911,0.0369167514145374,99.472,377,941,-0.2547534704208374,14.392,334,703,-0.2710819244384765,163.78400000000002,526,947,0.1715565919876098,98.83,391,948,0.4921194612979889,17.838,342,718,0.4727942645549774,148.5723900268773,42.60659155559919
432,14400.0,14.4,0:14.400,156.93400000000003,557,844,0.2324878871440887,91.21,379,941,-0.202318325638771,15.84,334,703,-0.2573387324810028,164.984,516,874,0.0072727971710264,84.054,410,938,0.4241262972354889,19.9,351,716,0.518872082233429,149.11336522402445,53.2497664386198
433,14433.0,14.433,0:14.432,151.95600000000002,524,780,0.3300566971302032,83.184,382,941,-0.1936104595661163,17.966,330,705,-0.2675783038139343,162.316,430,823,-0.0842619836330413,67.70599999999999,407,908,0.3392757177352905,22.068,357,709,0.4939405024051666,148.3342751596617,68.37448284359058
434,14467.0,14.467,0:14.467,140.02200000000002,502,751,0.2988079488277435,76.04199999999999,388,934,-0.1897345334291458,21.028,323,706,-0.2541927695274353,141.24,439,798,-0.1367956101894378,48.734,413,913,0.3164989352226257,24.676,360,708,0.494276762008667,140.70671386279474,81.87985332372412
435,14500.0,14.5,0:14.500,129.76000000000002,479,732,0.2782149314880371,70.888,394,928,-0.2185570001602172,24.630000000000003,321,709,-0.2724026441574096,120.094,352,839,0.0230612680315971,31.934000000000008,412,903,0.3444524109363556,27.126,363,707,0.4711887538433075,131.64901467316707,90.43878700200052
436,14533.000000000002,14.533,0:14.533,121.428,470,728,0.3140653669834137,68.874,402,924,-0.2091792672872543,27.902,317,711,-0.2752051651477813,98.098,367,782,-0.1288214921951294,23.654,439,887,0.3208993673324585,30.326,368,706,0.4836275577545166,129.48291845812236,93.3922191554786
437,14567.0,14.567,0:14.567,120.032,466,722,0.3238379657268524,68.526,409,920,-0.1937114596366882,30.25,315,711,-0.265219509601593,94.264,380,787,-0.1477047502994537,23.468,452,887,0.3201928734779358,32.708000000000006,368,706,0.4936853051185608,128.63886168097082,95.51579485498976
438,14600.000000000002,14.6,0:14.600,121.28,470,725,0.300444632768631,69.78,409,918,-0.1996486932039261,31.724,314,712,-0.2637168169021606,86.28,389,783,-0.1190432086586952,32.426,454,885,0.3269214034080505,35.546,368,706,0.4944468736648559,128.1574226715528,96.28692158724412
439,14633.0,14.633,0:14.632,123.316,478,732,0.2996016144752502,73.51599999999999,407,919,-0.199961706995964,32.068,313,713,-0.2627211809158325,96.42,450,796,-0.0787446871399879,46.958000000000006,441,886,0.3278278708457947,36.676,366,706,0.505942702293396,129.6418033228155,96.53560840246618
440,14667.0,14.667,0:14.666,134.644,479,737,0.2757934033870697,78.88399999999999,406,916,-0.1978651583194732,31.367999999999995,314,712,-0.254987895488739,110.424,501,785,-0.073788970708847,63.242,449,891,0.3353779315948486,36.882,366,706,0.5018845200538635,131.84285727858455,96.37253030245168
441,14700.000000000002,14.7,0:14.700,144.50799999999998,506,752,0.3216452300548553,85.672,406,917,-0.1856479048728943,29.714,314,712,-0.2554869353771209,130.704,517,793,-0.0954685509204864,81.97400000000002,455,893,0.3410746455192566,36.432,364,706,0.5088615417480469,135.14135038169476,94.32439320479332
442,14733.0,14.733,0:14.733,152.19,533,765,0.3538587391376495,92.922,405,922,-0.1585985720157623,27.292,315,710,-0.2356377989053726,134.544,523,803,-0.0835048928856849,94.408,455,893,0.3826548159122467,32.372,365,706,0.5348464250564575,144.44443196169922,88.36982438562312
443,14767.000000000002,14.767,0:14.767,156.85399999999998,559,826,0.2000786662101745,100.78,397,927,-0.1846249401569366,24.714,319,706,-0.2429408282041549,143.622,549,828,0.0900934040546417,101.268,448,911,0.4478706419467926,28.966,363,709,0.5286073684692383,153.61443663791744,80.31542194939155
444,14800.0,14.8,0:14.800,165.914,565,888,0.0735049769282341,106.932,389,927,-0.2010138481855392,21.868,326,702,-0.2401106357574463,155.57,533,939,0.4120290279388428,106.544,378,922,0.5625823736190796,23.300000000000004,348,711,0.5264225602149963,158.4483591268629,63.54579062524866
